0.000000000000000000e+00 6.298306349245561542e-01 8.480805776704666843e-03
1.000000000000000000e+00 6.299013870120767633e-01 1.280918144924826640e-02
2.000000000000000000e+00 6.300024448031766866e-01 1.710911564820118136e-02
3.000000000000000000e+00 6.301327367640877641e-01 2.136880198624005467e-02
4.000000000000000000e+00 6.302908428242195438e-01 2.557644651830104365e-02
5.000000000000000000e+00 6.304750120746138720e-01 2.972031711597822312e-02
6.000000000000000000e+00 6.306831856548400506e-01 3.378879444619090067e-02
7.000000000000000000e+00 6.309130244830556400e-01 3.777042393400967257e-02
8.000000000000000000e+00 6.311619412309025234e-01 4.165396805345462916e-02
9.000000000000000000e+00 6.314271359066649936e-01 4.542845826841340751e-02
1.000000000000000000e+01 6.317056342768405663e-01 4.908324593941515435e-02
1.100000000000000000e+01 6.319943284018242347e-01 5.260805152016559405e-02
1.200000000000000000e+01 6.322900183964605958e-01 5.599301139251670889e-02
1.300000000000000000e+01 6.325894546038016708e-01 5.922872172661726442e-02
1.400000000000000000e+01 6.328893793695212766e-01 6.230627880644974692e-02
1.500000000000000000e+01 6.331865676495533890e-01 6.521731532613973814e-02
1.600000000000000000e+01 6.334778657248930633e-01 6.795403223968782269e-02
1.700000000000000000e+01 6.337602274112148493e-01 7.050922583251603704e-02
1.800000000000000000e+01 6.340307472429911329e-01 7.287630977694237178e-02
1.900000000000000000e+01 6.342866902160007037e-01 7.504933203167936384e-02
2.000000000000000000e+01 6.345255177904720600e-01 7.702298654620486074e-02
2.100000000000000000e+01 6.347449099864032052e-01 7.879261983146314263e-02
2.200000000000000000e+01 6.349427835191100433e-01 8.035423255583694357e-02
2.300000000000000000e+01 6.351173060174233331e-01 8.170447641901795732e-02
2.400000000000000000e+01 6.352669064945829502e-01 8.284064664076680462e-02
2.500000000000000000e+01 6.353902823066388539e-01 8.376067047896204598e-02
2.600000000000000000e+01 6.354864028919713359e-01 8.446309225517201202e-02
2.700000000000000000e+01 6.355545106791392618e-01 8.494705541918939895e-02
2.800000000000000000e+01 6.355941195216655570e-01 8.521228222164319022e-02
2.900000000000000000e+01 6.356050110626967342e-01 8.525905158846408538e-02
3.000000000000000000e+01 6.355872294344394602e-01 8.508817579949964904e-02
3.100000000000000000e+01 6.355410746103438147e-01 8.470097656766588379e-02
3.200000000000000000e+01 6.354670947578696660e-01 8.409926109507689929e-02
3.300000000000000000e+01 6.353660778284138111e-01 8.328529864768006996e-02
3.400000000000000000e+01 6.352390425832262766e-01 8.226179814363396292e-02
3.500000000000000000e+01 6.350872291708489215e-01 8.103188719257339856e-02
