1.350000000000000000e+04 6.491098410859815759e-01 6.803342099224998774e-02
1.350100000000000000e+04 6.491742816500563062e-01 7.356186841777705154e-02
1.350200000000000000e+04 6.492680372812222878e-01 7.890413668405026060e-02
1.350300000000000000e+04 6.493901506437960158e-01 8.404627721421321918e-02
1.350400000000000000e+04 6.495393791626914437e-01 8.897485312473978059e-02
1.350500000000000000e+04 6.497142078123578912e-01 9.367698245246883215e-02
1.350600000000000000e+04 6.499128646113232488e-01 9.814037967918445848e-02
1.350700000000000000e+04 6.501333385919879637e-01 1.023533952560192889e-01
1.350800000000000000e+04 6.503734001300729428e-01 1.063050528460420807e-01
1.350900000000000000e+04 6.506306233784160398e-01 1.099850840210771508e-01
1.351000000000000000e+04 6.509024106024432488e-01 1.133839601692834403e-01
1.351100000000000000e+04 6.511860182079193260e-01 1.164929213933077606e-01
1.351200000000000000e+04 6.514785841651324905e-01 1.193040022060679328e-01
1.351300000000000000e+04 6.517771565771354192e-01 1.218100538652173714e-01
1.351400000000000000e+04 6.520787231578774046e-01 1.240047632285997264e-01
1.351500000000000000e+04 6.523802412638528558e-01 1.258826680581789925e-01
1.351600000000000000e+04 6.526786682703603626e-01 1.274391687469806356e-01
1.351700000000000000e+04 6.529709919385471295e-01 1.286705364863507117e-01
1.351800000000000000e+04 6.532542605286720816e-01 1.295739179291439391e-01
1.351900000000000000e+04 6.535256123379734605e-01 1.301473364382789710e-01
1.352000000000000000e+04 6.537823043934385403e-01 1.303896900436718465e-01
1.352100000000000000e+04 6.540217400195603714e-01 1.303007462645378589e-01
1.352200000000000000e+04 6.542414950029050713e-01 1.298811339876281834e-01
1.352300000000000000e+04 6.544393421089549356e-01 1.291323326225992663e-01
1.352400000000000000e+04 6.546132736691414600e-01 1.280566587787651534e-01
1.352500000000000000e+04 6.547615220788958190e-01 1.266572507237810896e-01
1.352600000000000000e+04 6.548825779073839115e-01 1.249380508922675603e-01
1.352700000000000000e+04 6.549752055105564352e-01 1.229037867149684327e-01
1.352800000000000000e+04 6.550384559189066369e-01 1.205599500353886355e-01
1.352900000000000000e+04 6.550716768926182487e-01 1.179127753716921884e-01
1.353000000000000000e+04 6.550745199827762155e-01 1.149692172656344991e-01
1.353100000000000000e+04 6.550469445587865369e-01 1.117369269377643665e-01
