1.000000000000000000e+01 7.633766233169737847e-02 1.478910667737068927e-03 1.211089405240768357e+00 1.519428735241389328e-01 9.877404354784632190e+00 5.927707428541953982e-01 5.989995207035578861e-01 1.551637526508629385e-02 5.296431181808348043e+00 5.631358613399616297e-01
2.000000000000000000e+01 3.346117877155584813e-02 4.019299616983144420e-04 5.184048525447884082e-01 6.198699796175836940e-02 7.603279854745396804e+00 4.562941523642866648e-01 1.477889838941280065e-01 4.119044459841062454e-03 1.799855982612022842e+00 4.849683083243591097e-01
3.000000000000000000e+01 1.859470083716357330e-02 1.667702028951604750e-04 3.267902708026890202e-01 3.788896690937407219e-02 5.742508947956459942e+00 3.446240705209274169e-01 8.454787777291600248e-02 2.577813511071827199e-03 1.703243340533958650e+00 4.261502438087657607e-01
4.000000000000000000e+01 1.204736162086729630e-02 8.628030459754254923e-05 2.154408151139797778e-01 2.547305560772624919e-02 4.205232685857192010e+00 2.523678097538675780e-01 5.725174088866957778e-02 1.981627328994383513e-03 1.049501280362202804e+00 3.746538379499493865e-01
5.000000000000000000e+01 8.165150754503417568e-03 5.139227306284312131e-05 1.535083591836553796e-01 1.798065605851308785e-02 3.037861835772965424e+00 1.823106103991035953e-01 3.630529694502634269e-02 1.422554338619114872e-03 6.960878637182490447e-01 3.189581019821687846e-01
6.000000000000000000e+01 5.743790528026299254e-03 3.429728769363629579e-05 1.104070695236325228e-01 1.265750967681267443e-02 2.512608529550262038e+00 1.507886860824755038e-01 2.451027523093827695e-02 1.176280703507897154e-03 7.446176693235989630e-01 2.920141893279563083e-01
7.000000000000000000e+01 4.172191177686031260e-03 2.373365345848586723e-05 8.454054735590149638e-02 9.728284605952102967e-03 2.017702866982439502e+00 1.210880089910320312e-01 2.192125965543120086e-02 1.098200544931841535e-03 5.272542636831503149e-01 2.743110085114523478e-01
8.000000000000000000e+01 3.086295032651935159e-03 1.701931479532595292e-05 6.515498847857374709e-02 7.735555272683211810e-03 1.380921691398010909e+00 8.287298438247636678e-02 1.915225976302838140e-02 7.837386567922895782e-04 5.816235342427026334e-01 1.344571354465502744e-01
