0.000000000000000000e+00 8.220770592904920182e-01 9.517447962667458601e-10
1.000000000000000000e+00 1.238741573499055448e+00 -2.199785344870031392e-08
2.000000000000000000e+00 1.215858686385332676e+00 -2.349344902080190316e-08
3.000000000000000000e+00 1.193627253979233416e+00 -2.513240542513392577e-08
4.000000000000000000e+00 1.172028424511519784e+00 -2.667642323236652455e-08
5.000000000000000000e+00 1.151050376218588855e+00 -2.802938404669533724e-08
6.000000000000000000e+00 1.130666916312756509e+00 -2.911793291162645020e-08
7.000000000000000000e+00 1.110856769585072179e+00 -3.011727378846115029e-08
8.000000000000000000e+00 1.091607635145492861e+00 -3.112990923715511909e-08
9.000000000000000000e+00 1.072899801213691884e+00 -3.207893673702340341e-08
1.000000000000000000e+01 1.054713306620304714e+00 -3.301054839809825079e-08
1.100000000000000000e+01 1.037035079169952301e+00 -3.382013671413531560e-08
1.200000000000000000e+01 1.019849125788406141e+00 -3.433506011691267083e-08
1.300000000000000000e+01 1.003137895103032973e+00 -3.476777997710354806e-08
1.400000000000000000e+01 9.868882862656259691e-01 -3.530173423520337621e-08
1.500000000000000000e+01 9.710864732289310464e-01 -3.579487397599440148e-08
1.600000000000000000e+01 9.557172424281177303e-01 -3.617468975655255841e-08
1.700000000000000000e+01 9.407680862060903149e-01 -3.642111733163509738e-08
1.800000000000000000e+01 9.262266334394042566e-01 -3.648382292217972559e-08
1.900000000000000000e+01 9.120796266089210569e-01 -3.651598797531073364e-08
2.000000000000000000e+01 8.983154621237008364e-01 -3.664871507761299827e-08
2.100000000000000000e+01 8.849229206893489685e-01 -3.674469006940007249e-08
2.200000000000000000e+01 8.718903321952153895e-01 -3.668050662951962190e-08
2.300000000000000000e+01 8.592070872211743371e-01 -3.647401929803798129e-08
2.400000000000000000e+01 8.468629758534589325e-01 -3.619654358244680048e-08
2.500000000000000000e+01 8.348476317529711643e-01 -3.596828936530525699e-08
2.600000000000000000e+01 8.231514161112969408e-01 -3.580404362106234263e-08
2.700000000000000000e+01 8.117650383382009061e-01 -3.554928047788587687e-08
