5.000000000000000000e+00 1.807449671104011946e-01 8.330498833349997412e-02 1.807449671104011946e-01 8.330498833349997412e-02 1.107781953859271890e-01 5.105156076043387142e-02 1.107781953859271890e-01 5.105156076043387142e-02 8.059543838356791889e-02 3.714985348685630878e-02 8.059543838356791889e-02 3.714985348685630878e-02 6.090095460802239652e-02 2.807185733019411031e-02 6.090095460802239652e-02 2.807185733019411031e-02 4.365715579116084821e-02 2.012110861597192837e-02 4.365715579116084821e-02 2.012110861597192837e-02 3.252327926649233730e-02 1.498716419791744012e-02 3.252327926649233730e-02 1.498716419791744012e-02 2.339896932261535320e-02 1.078142521671041076e-02 2.339896932261535320e-02 1.078142521671041076e-02 1.801864220592784907e-02 8.298627771249131660e-03 1.801864220592784907e-02 8.298627771249131660e-03
5.500000000000000000e+00 1.943873881948416649e-01 8.952210099945749622e-02 1.943873881948416649e-01 8.952210099945749622e-02 1.176402524767089924e-01 5.417051005363591326e-02 1.176402524767089924e-01 5.417051005363591326e-02 8.444587996335767288e-02 3.889439766545531307e-02 8.444587996335767288e-02 3.889439766545531307e-02 6.349541498199644252e-02 2.924497270589056924e-02 6.349541498199644252e-02 2.924497270589056924e-02 4.485986508045330251e-02 2.065883587803745911e-02 4.485986508045330251e-02 2.065883587803745911e-02 3.295980418217211994e-02 1.517566446435203963e-02 3.295980418217211994e-02 1.517566446435203963e-02 2.338738259740298642e-02 1.076659719601299678e-02 2.338738259740298642e-02 1.076659719601299678e-02 1.788167847821619041e-02 8.227616907928855458e-03 1.788167847821619041e-02 8.227616907928855458e-03
6.000000000000000000e+00 2.074401000570379738e-01 9.545223460697122020e-02 2.074401000570379738e-01 9.545223460697122020e-02 1.239811824462966477e-01 5.704119170298339869e-02 1.239811824462966477e-01 5.704119170298339869e-02 8.780551709961838258e-02 4.040784969890998113e-02 8.780551709961838258e-02 4.040784969890998113e-02 6.570417991224498933e-02 3.023688544597932445e-02 6.570417991224498933e-02 3.023688544597932445e-02 4.575812225538916644e-02 2.105423843643691381e-02 4.575812225538916644e-02 2.105423843643691381e-02 3.315162713331771399e-02 1.525024125691981820e-02 3.315162713331771399e-02 1.525024125691981820e-02 2.321128625276178484e-02 1.067531772577833687e-02 2.321128625276178484e-02 1.067531772577833687e-02 1.764179069818459442e-02 8.108778816793728653e-03 1.764179069818459442e-02 8.108778816793728653e-03
6.500000000000000000e+00 2.199424901872162608e-01 1.011131614392442313e-01 2.199424901872162608e-01 1.011131614392442313e-01 1.298439922622955656e-01 5.968349126661465220e-02 1.298439922622955656e-01 5.968349126661465220e-02 9.072458632900964881e-02 4.171359544682354259e-02 9.072458632900964881e-02 4.171359544682354259e-02 6.757181731355205168e-02 3.106834461821259344e-02 6.757181731355205168e-02 3.106834461821259344e-02 4.639970937625992331e-02 2.132955303973603153e-02 4.639970937625992331e-02 2.132955303973603153e-02 3.314516945404720472e-02 1.523250319550110109e-02 3.314516945404720472e-02 1.523250319550110109e-02 2.291650768688374001e-02 1.052886749694734170e-02 2.291650768688374001e-02 1.052886749694734170e-02 1.734278654470373590e-02 7.962418633306383650e-03 1.734278654470373590e-02 7.962418633306383650e-03
7.000000000000000000e+00 2.319312229430126326e-01 1.065214099881137411e-01 2.319312229430126326e-01 1.065214099881137411e-01 1.352679817759033787e-01 6.211558610460013452e-02 1.352679817759033787e-01 6.211558610460013452e-02 9.324963366953478716e-02 4.283330461252306959e-02 9.324963366953478716e-02 4.283330461252306959e-02 6.913930861054778942e-02 3.175842604961311155e-02 6.913930861054778942e-02 3.175842604961311155e-02 4.682804756532788631e-02 2.150497150993130324e-02 4.682804756532788631e-02 2.150497150993130324e-02 3.298235188754887470e-02 1.514194450923009132e-02 3.298235188754887470e-02 1.514194450923009132e-02 2.254438166252234130e-02 1.034640874571981541e-02 2.254438166252234130e-02 1.034640874571981541e-02 1.702388363512645844e-02 7.806671688421014041e-03 1.702388363512645844e-02 7.806671688421014041e-03
7.500000000000000000e+00 2.434406266896677884e-01 1.116924350683567435e-01 2.434406266896677884e-01 1.116924350683567435e-01 1.402891879305351031e-01 6.435414503895475757e-02 1.402891879305351031e-01 6.435414503895475757e-02 9.542390842246724347e-02 4.378710684538271447e-02 9.542390842246724347e-02 4.378710684538271447e-02 7.044442210176327102e-02 3.232470074253250558e-02 7.044442210176327102e-02 3.232470074253250558e-02 4.708250120548483630e-02 2.159877909901551998e-02 4.708250120548483630e-02 2.159877909901551998e-02 3.270093565583042511e-02 1.499610093265615202e-02 3.270093565583042511e-02 1.499610093265615202e-02 2.213197136783337862e-02 1.014508578478482553e-02 2.213197136783337862e-02 1.014508578478482553e-02 1.671907189600512975e-02 7.657208144374315871e-03 1.671907189600512975e-02 7.657208144374315871e-03
8.000000000000000000e+00 2.545030073525934022e-01 1.166407554727134782e-01 2.545030073525934022e-01 1.166407554727134782e-01 1.449407564748226018e-01 6.641449576747340822e-02 1.449407564748226018e-01 6.641449576747340822e-02 9.728764772443179720e-02 4.459371872148297500e-02 9.728764772443179720e-02 4.459371872148297500e-02 7.152197913541638585e-02 3.278335495632180713e-02 7.152197913541638585e-02 3.278335495632180713e-02 4.719859945322040645e-02 2.162745592343383316e-02 4.719859945322040645e-02 2.162745592343383316e-02 3.233478784495331937e-02 1.481067168417472650e-02 3.233478784495331937e-02 1.481067168417472650e-02 2.171211263865979735e-02 9.940044992986094702e-03 2.171211263865979735e-02 9.940044992986094702e-03 1.645623337506361972e-02 7.526829679381947906e-03 1.645623337506361972e-02 7.526829679381947906e-03
8.500000000000000000e+00 2.651488973027490426e-01 1.213800628244302432e-01 2.651488973027490426e-01 1.213800628244302432e-01 1.492532510657161582e-01 6.831076422949175497e-02 1.492532510657161582e-01 6.831076422949175497e-02 9.887826538894195494e-02 4.527052762895923677e-02 9.887826538894195494e-02 4.527052762895923677e-02 7.240403070009485131e-02 3.314926988889618092e-02 7.240403070009485131e-02 3.314926988889618092e-02 4.720820882014499509e-02 2.160575673045424597e-02 4.720820882014499509e-02 2.160575673045424597e-02 3.191409503979224238e-02 1.459961831624976419e-02 3.191409503979224238e-02 1.459961831624976419e-02 2.131326323705163422e-02 9.744366419618153558e-03 2.131326323705163422e-02 9.744366419618153558e-03 1.625658365693782165e-02 7.425218729944130236e-03 1.625658365693782165e-02 7.425218729944130236e-03
9.000000000000000000e+00 2.754072479403457119e-01 1.259233051767876255e-01 2.754072479403457119e-01 1.259233051767876255e-01 1.532549091369104222e-01 7.005599000564585732e-02 1.532549091369104222e-01 7.005599000564585732e-02 1.002304648259653291e-01 4.583364154021036391e-02 1.002304648259653291e-01 4.583364154021036391e-02 7.311996824997070432e-02 3.343607179983659750e-02 7.311996824997070432e-02 3.343607179983659750e-02 4.713968949057345537e-02 2.154678378258732818e-02 4.713968949057345537e-02 2.154678378258732818e-02 3.146554522818030553e-02 1.437524950044188551e-02 3.146554522818030553e-02 1.437524950044188551e-02 2.095920507634333255e-02 9.568929791962593051e-03 2.095920507634333255e-02 9.568929791962593051e-03 1.613482374721364812e-02 7.359018061016632875e-03 1.613482374721364812e-02 7.359018061016632875e-03
9.500000000000000000e+00 2.853055740180001632e-01 1.302827488684784596e-01 2.853055740180001632e-01 1.302827488684784596e-01 1.569718533914550851e-01 7.166222167988522962e-02 1.569718533914550851e-01 7.166222167988522962e-02 1.013763007548071082e-01 4.629791594728868004e-02 1.013763007548071082e-01 4.629791594728868004e-02 7.369659601064115773e-02 3.365616500004180167e-02 7.369659601064115773e-02 3.365616500004180167e-02 4.701806128851346994e-02 2.146206456733346785e-02 4.701806128851346994e-02 2.146206456733346785e-02 3.101249026484978466e-02 1.414829733503423538e-02 3.101249026484978466e-02 1.414829733503423538e-02 2.066875786622016098e-02 9.422288280578346165e-03 2.066875786622016098e-02 9.422288280578346165e-03 1.609988768736857201e-02 7.332185586445810928e-03 1.609988768736857201e-02 7.332185586445810928e-03
1.000000000000000000e+01 2.948700575539235924e-01 1.344700221352316538e-01 2.948700575539235924e-01 1.344700221352316538e-01 1.604282671842202912e-01 7.314059587728156953e-02 1.604282671842202912e-01 7.314059587728156953e-02 1.023452160823373064e-01 4.667696999630058935e-02 1.023452160823373064e-01 4.667696999630058935e-02 7.415819106616766687e-02 3.382075969025102880e-02 7.415819106616766687e-02 3.382075969025102880e-02 4.686519450330728365e-02 2.136164115318942708e-02 4.686519450330728365e-02 2.136164115318942708e-02 3.057509301200284774e-02 1.392798709244133341e-02 3.057509301200284774e-02 1.392798709244133341e-02 2.045571927658285799e-02 9.310648531494604765e-03 2.045571927658285799e-02 9.310648531494604765e-03 1.615594985649740009e-02 7.346467985412330481e-03 1.615594985649740009e-02 7.346467985412330481e-03
1.050000000000000000e+01 3.041256190182233254e-01 1.384961439577714892e-01 3.041256190182233254e-01 1.384961439577714892e-01 1.636465413406267833e-01 7.450140339989672067e-02 1.636465413406267833e-01 7.450140339989672067e-02 1.031640778565424549e-01 4.698320271360035411e-02 1.031640778565424549e-01 4.698320271360035411e-02 7.452657232805730281e-02 3.393990423587279343e-02 7.452657232805730281e-02 3.393990423587279343e-02 4.670002823445070644e-02 2.125417229839547673e-02 4.670002823445070644e-02 2.125417229839547673e-02 3.017045985465714383e-02 1.372210082166726818e-02 3.017045985465714383e-02 1.372210082166726818e-02 2.032914947968894256e-02 9.238009971709761417e-03 2.032914947968894256e-02 9.238009971709761417e-03 1.630335277792025264e-02 7.401836545231053194e-03 1.630335277792025264e-02 7.401836545231053194e-03
1.100000000000000000e+01 3.130959632237471091e-01 1.423715415499297587e-01 3.130959632237471091e-01 1.423715415499297587e-01 1.666473990965329777e-01 7.575414551289334775e-02 1.666473990965329777e-01 7.575414551289334775e-02 1.038572303118025647e-01 4.722781750239592180e-02 1.038572303118025647e-01 4.722781750239592180e-02 7.482119165522554960e-02 3.402252787379819732e-02 7.482119165522554960e-02 3.402252787379819732e-02 4.653880727202563961e-02 2.114704414443127276e-02 4.653880727202563961e-02 2.114704414443127276e-02 2.981276428392524991e-02 1.353703751924031050e-02 2.981276428392524991e-02 1.353703751924031050e-02 2.029393307715362388e-02 9.206431433131670450e-03 2.029393307715362388e-02 9.206431433131670450e-03 1.653904692943622412e-02 7.496698868335860237e-03 1.653904692943622412e-02 7.496698868335860237e-03
1.150000000000000000e+01 3.218036069333252147e-01 1.461060597239492442e-01 3.218036069333252147e-01 1.461060597239492442e-01 1.694500048604822839e-01 7.690758299733163605e-02 1.694500048604822839e-01 7.690758299733163605e-02 1.044465754491673004e-01 4.742085961421360629e-02 1.044465754491673004e-01 4.742085961421360629e-02 7.505925204502204851e-02 3.407649603106670949e-02 7.505925204502204851e-02 3.407649603106670949e-02 4.639532136086431391e-02 2.104648211754169343e-02 4.639532136086431391e-02 2.104648211754169343e-02 2.951337813015728756e-02 1.337787748628763151e-02 2.951337813015728756e-02 1.337787748628763151e-02 2.035145044969799075e-02 9.216347379420531186e-03 2.035145044969799075e-02 9.216347379420531186e-03 1.685647938805314577e-02 7.627859538822151682e-03 1.685647938805314577e-02 7.627859538822151682e-03
1.200000000000000000e+01 3.302698945636701744e-01 1.497089650956968110e-01 3.302698945636701744e-01 1.497089650956968110e-01 1.720720614440077456e-01 7.796978011077428106e-02 1.720720614440077456e-01 7.796978011077428106e-02 1.049516841887683377e-01 4.757126791298778301e-02 1.049516841887683377e-01 4.757126791298778301e-02 7.525585063701645261e-02 3.410867716789732496e-02 7.525585063701645261e-02 3.410867716789732496e-02 4.628113079808129915e-02 2.095765676750206349e-02 4.628113079808129915e-02 2.095765676750206349e-02 2.928103428940639907e-02 1.324846165527210178e-02 2.928103428940639907e-02 1.324846165527210178e-02 2.050019799534433251e-02 9.266860122513379677e-03 2.050019799534433251e-02 9.266860122513379677e-03 1.724568903331022418e-02 7.790576395329067670e-03 1.724568903331022418e-02 7.790576395329067670e-03
1.250000000000000000e+01 3.385150075258306357e-01 1.531889477148679068e-01 3.385150075258306357e-01 1.531889477148679068e-01 1.745298993457655434e-01 7.894814511504787136e-02 1.745298993457655434e-01 7.894814511504787136e-02 1.053899351223506614e-01 4.768693951223855476e-02 1.053899351223506614e-01 4.768693951223855476e-02 7.542413926262764301e-02 3.412501779295341875e-02 7.542413926262764301e-02 3.412501779295341875e-02 4.620576941118133968e-02 2.088477953415952132e-02 4.620576941118133968e-02 2.088477953415952132e-02 2.912203844849961878e-02 1.315149362138430186e-02 2.912203844849961878e-02 1.315149362138430186e-02 2.073623731515950377e-02 9.355953585065438990e-03 2.073623731515950377e-02 9.355953585065438990e-03 1.769459299178203007e-02 7.979158005562351011e-03 1.769459299178203007e-02 7.979158005562351011e-03
1.300000000000000000e+01 3.465579717401158222e-01 1.565541222482049188e-01 3.465579717401158222e-01 1.565541222482049188e-01 1.768385606796369636e-01 7.984946857538000042e-02 1.768385606796369636e-01 7.984946857538000042e-02 1.057766738035866294e-01 4.777480401460275361e-02 1.057766738035866294e-01 4.777480401460275361e-02 7.557549290931339647e-02 3.413062124748451193e-02 7.557549290931339647e-02 3.413062124748451193e-02 4.617692625568579207e-02 2.083118909569055266e-02 4.617692625568579207e-02 2.083118909569055266e-02 2.904052668903165171e-02 1.308866264759500631e-02 2.904052668903165171e-02 1.308866264759500631e-02 2.105346027025749300e-02 9.480623189991717326e-03 2.105346027025749300e-02 9.480623189991717326e-03 1.819134176715151222e-02 8.188040723512302749e-03 1.819134176715151222e-02 8.188040723512302749e-03
1.350000000000000000e+01 3.544166667775148771e-01 1.598120303447966295e-01 3.544166667775148771e-01 1.598120303447966295e-01 1.790118794620626508e-01 8.067996023362604407e-02 1.790118794620626508e-01 8.067996023362604407e-02 1.061253834384716516e-01 4.784090315852331660e-02 1.061253834384716516e-01 4.784090315852331660e-02 7.571967678715793570e-02 3.412982602542666277e-02 7.571967678715793570e-02 3.412982602542666277e-02 4.620061554572121171e-02 2.079943260655020207e-02 4.620061554572121171e-02 2.079943260655020207e-02 2.903874216538317524e-02 1.306077520849125394e-02 2.903874216538317524e-02 1.306077520849125394e-02 2.144384014271184455e-02 9.636999432304170152e-03 2.144384014271184455e-02 9.636999432304170152e-03 1.872619908993371912e-02 8.412641276502399318e-03 1.872619908993371912e-02 8.412641276502399318e-03
1.400000000000000000e+01 3.621078389992150592e-01 1.629696453140421220e-01 3.621078389992150592e-01 1.629696453140421220e-01 1.810625592558693098e-01 8.144528492766500705e-02 1.810625592558693098e-01 8.144528492766500705e-02 1.064478576761909157e-01 4.789047162727230050e-02 1.064478576761909157e-01 4.789047162727230050e-02 7.586500517967700863e-02 3.412628054617233148e-02 7.586500517967700863e-02 3.412628054617233148e-02 4.628134641499145191e-02 2.079134700315516532e-02 4.628134641499145191e-02 2.079134700315516532e-02 2.911729160983725015e-02 1.306787717345726969e-02 2.911729160983725015e-02 1.306787717345726969e-02 2.189791600832899018e-02 9.820576401464553573e-03 2.189791600832899018e-02 9.820576401464553573e-03 1.929157183316281346e-02 8.649366145702453920e-03 1.929157183316281346e-02 8.649366145702453920e-03
1.450000000000000000e+01 3.696471200732032170e-01 1.660333797875693795e-01 3.696471200732032170e-01 1.660333797875693795e-01 1.830022486205462040e-01 8.215059777600808300e-02 1.830022486205462040e-01 8.215059777600808300e-02 1.067543676608004172e-01 4.792801546045365180e-02 1.067543676608004172e-01 4.792801546045365180e-02 7.601848883879830376e-02 3.412301292216490117e-02 7.601848883879830376e-02 3.412301292216490117e-02 4.642229929884937600e-02 2.080814332174104470e-02 4.642229929884937600e-02 2.080814332174104470e-02 2.927534768523942441e-02 1.310935133652816470e-02 2.927534768523942441e-02 1.310935133652816470e-02 2.240556649258877014e-02 1.002656897491201009e-02 2.240556649258877014e-02 1.002656897491201009e-02 1.988061036074423651e-02 8.894976381652956385e-03 1.988061036074423651e-02 8.894976381652956385e-03
1.500000000000000000e+01 3.770490514038142837e-01 1.690090966451196497e-01 3.770490514038142837e-01 1.690090966451196497e-01 1.848416144367806824e-01 8.280057866890205842e-02 1.848416144367806824e-01 8.280057866890205842e-02 1.070538180330558725e-01 4.795738566943440195e-02 1.070538180330558725e-01 4.795738566943440195e-02 7.618597098229956677e-02 3.412249574537434132e-02 7.618597098229956677e-02 3.412249574537434132e-02 4.662550653844669407e-02 2.085049280902433536e-02 4.662550653844669407e-02 2.085049280902433536e-02 2.951078322579703261e-02 1.318398421531438193e-02 2.951078322579703261e-02 1.318398421531438193e-02 2.295681755326936524e-02 1.025028192288844446e-02 2.295681755326936524e-02 1.025028192288844446e-02 2.048595664469968908e-02 9.146024825151576401e-03 2.048595664469968908e-02 9.146024825151576401e-03
1.550000000000000000e+01 3.843271143507578369e-01 1.719021231771162561e-01 3.843271143507578369e-01 1.719021231771162561e-01 1.865904129367179920e-01 8.339946599590385146e-02 1.865904129367179920e-01 8.339946599590385146e-02 1.073538894103419489e-01 4.798184594734481584e-02 1.073538894103419489e-01 4.798184594734481584e-02 7.637225389879412352e-02 3.412670677674244091e-02 7.637225389879412352e-02 3.412670677674244091e-02 4.689202568243468205e-02 2.091860953862576672e-02 4.689202568243468205e-02 2.091860953862576672e-02 2.982025116838732046e-02 1.329000859533341870e-02 2.982025116838732046e-02 1.329000859533341870e-02 2.354233510249714723e-02 1.048733370783359528e-02 2.354233510249714723e-02 1.048733370783359528e-02 2.109954744356889317e-02 9.398772376764485612e-03 2.109954744356889317e-02 9.398772376764485612e-03
1.600000000000000000e+01 3.914937656463403082e-01 1.747172682368886565e-01 3.914937656463403082e-01 1.747172682368886565e-01 1.882575581537719867e-01 8.395108948265349313e-02 1.882575581537719867e-01 8.395108948265349313e-02 1.076611672793836016e-01 4.800413444622179948e-02 1.076611672793836016e-01 4.800413444622179948e-02 7.658121843304083187e-02 3.413718652384110236e-02 7.658121843304083187e-02 3.413718652384110236e-02 4.722208909261562532e-02 2.101232215238301587e-02 4.722208909261562532e-02 2.101232215238301587e-02 3.019925037592666520e-02 1.342514003153284785e-02 3.019925037592666520e-02 1.342514003153284785e-02 2.415348800173592117e-02 1.073368530495750865e-02 2.415348800173592117e-02 1.073368530495750865e-02 2.171317959071787651e-02 9.649446363235978513e-03 2.171317959071787651e-02 9.649446363235978513e-03
1.650000000000000000e+01 3.985604771294902204e-01 1.774588419969140574e-01 3.985604771294902204e-01 1.774588419969140574e-01 1.898511874772262908e-01 8.445890199277032717e-02 1.898511874772262908e-01 8.445890199277032717e-02 1.079812587461357748e-01 4.802652026279417147e-02 1.079812587461357748e-01 4.802652026279417147e-02 7.681593765626083814e-02 3.415509324405776453e-02 7.681593765626083814e-02 3.415509324405776453e-02 4.761521489194710938e-02 2.113112810749082429e-02 4.761521489194710938e-02 2.113112810749082429e-02 3.064222937934065263e-02 1.358663052334863758e-02 3.064222937934065263e-02 1.358663052334863758e-02 2.478216825799666595e-02 1.098555997925829142e-02 2.478216825799666595e-02 1.098555997925829142e-02 2.231917192780663584e-02 9.894539148034911524e-03 2.231917192780663584e-02 9.894539148034911524e-03
1.700000000000000000e+01 4.055377787753293162e-01 1.801306778532690001e-01 4.055377787753293162e-01 1.801306778532690001e-01 1.913787240289363534e-01 8.492601016141694548e-02 1.913787240289363534e-01 8.492601016141694548e-02 1.083188991313904365e-01 4.805085550546499273e-02 1.083188991313904365e-01 4.805085550546499273e-02 7.707878464886111503e-02 3.418125529030799359e-02 7.707878464886111503e-02 3.418125529030799359e-02 4.807027138702165553e-02 2.127422709107943538e-02 4.807027138702165553e-02 2.127422709107943538e-02 3.114276434279631897e-02 1.377135518519440743e-02 3.114276434279631897e-02 1.377135518519440743e-02 2.542063280855544685e-02 1.123937338704295019e-02 2.542063280855544685e-02 1.123937338704295019e-02 2.291077934585217940e-02 1.013099258902378647e-02 2.291077934585217940e-02 1.013099258902378647e-02
