9.000000000000000000e+00 9.033430401018915923e-02 -4.234317703324247395e-17
1.900000000000000000e+01 1.280289494327706556e-01 -4.472613821188478927e-16
2.900000000000000000e+01 1.642894128372230922e-01 -1.141871699191637905e-15
3.900000000000000000e+01 1.978200772993570222e-01 -1.944246630011803533e-15
4.900000000000000000e+01 2.279135491114121503e-01 -1.256065496296581190e-15
5.900000000000000000e+01 2.544618671349325734e-01 -7.799132433622402476e-16
6.900000000000000000e+01 2.778460929543000724e-01 -7.296537641665957150e-16
7.900000000000000000e+01 2.987319646914941007e-01 -9.607195410304275122e-16
8.900000000000000000e+01 3.178421195390799259e-01 -1.790594582329330077e-15
9.900000000000000000e+01 3.357777942456148246e-01 -3.168584237220678881e-16
1.090000000000000000e+02 3.529287877744731183e-01 -8.521892094987336154e-16
1.190000000000000000e+02 3.694688279508855366e-01 -2.189302612896210340e-15
1.290000000000000000e+02 3.854070400737652502e-01 3.626249691149267159e-17
1.390000000000000000e+02 4.006601670054608100e-01 1.439342351902683797e-15
1.490000000000000000e+02 4.151179258912041092e-01 -7.592803339187548239e-17
1.590000000000000000e+02 4.286871550789976837e-01 1.663570811053643827e-15
1.690000000000000000e+02 4.413127185451344303e-01 2.170367021953751636e-15
1.790000000000000000e+02 4.529804792430918159e-01 1.278844922753681487e-15
1.890000000000000000e+02 4.637097742926470367e-01 1.148895702966084835e-15
1.990000000000000000e+02 4.735419091541572811e-01 5.845671169346644862e-16
2.090000000000000000e+02 4.825291552428534469e-01 1.086983151057928333e-16
2.190000000000000000e+02 4.907265102032731807e-01 -2.358164119704852121e-16
2.290000000000000000e+02 4.981866521301192563e-01 4.761165420252845749e-16
2.390000000000000000e+02 5.049574964423881873e-01 7.349943407803512115e-16
2.490000000000000000e+02 5.110814939219214814e-01 1.530674458710691325e-15
2.590000000000000000e+02 5.165959172165686120e-01 9.301682145877732516e-17
2.690000000000000000e+02 5.215335845827147043e-01 -2.028092320818797943e-15
2.790000000000000000e+02 5.259236759184762189e-01 -1.737741623774466142e-16
2.890000000000000000e+02 5.297924802725570981e-01 -4.130265465578095403e-16
